Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,Year,Month,YearMonth,DayOfWeek,Hour,Category
505723,84406B,CREAM CUPID HEARTS COAT HANGER,3,2010-04-25 13:48:00,3.25,17146,United Kingdom,9.75,2010,4,2010-04,6,13,
505725,48184,DOOR MAT ENGLISH ROSE ,1,2010-04-25 13:55:00,7.49,14606,United Kingdom,7.49,2010,4,2010-04,6,13,
505725,22540,MINI JIGSAW CIRCUS PARADE ,1,2010-04-25 13:55:00,0.42,14606,United Kingdom,0.42,2010,4,2010-04,6,13,
505725,22196,SMALL HEART MEASURING SPOONS,2,2010-04-25 13:55:00,0.85,14606,United Kingdom,1.7,2010,4,2010-04,6,13,
505734,84802A,WHITE ANEMONE ARTIFICIAL FLOWER,6,2010-04-25 15:40:00,1.69,16485,United Kingdom,10.14,2010,4,2010-04,6,15,
505736,22494,EMERGENCY FIRST AID TIN ,12,2010-04-25 15:47:00,1.25,17160,United Kingdom,15.0,2010,4,2010-04,6,15,
505741,21181,PLEASE ONE PERSON METAL SIGN,12,2010-04-25 15:56:00,2.1,16984,United Kingdom,25.200000000000003,2010,4,2010-04,6,15,
505779,22185,SLATE TILE NATURAL HANGING,12,2010-04-26 10:44:00,1.65,13555,United Kingdom,19.799999999999997,2010,4,2010-04,0,10,
505790,20725,LUNCH BAG RED SPOTTY,10,2010-04-26 11:02:00,1.65,15990,United Kingdom,16.5,2010,4,2010-04,0,11,
505809,22350,CAT BOWL ,2,2010-04-26 11:17:00,2.55,14665,United Kingdom,5.1,2010,4,2010-04,0,11,
505841,21843,RED RETROSPOT CAKE STAND,6,2010-04-26 11:44:00,10.95,16736,United Kingdom,65.69999999999999,2010,4,2010-04,0,11,
505841,21527,RED RETROSPOT TRADITIONAL TEAPOT ,12,2010-04-26 11:44:00,6.95,16736,United Kingdom,83.4,2010,4,2010-04,0,11,
505845,22444,GROW YOUR OWN PLANT IN A CAN ,24,2010-04-26 12:02:00,1.25,16756,United Kingdom,30.0,2010,4,2010-04,0,12,
505848,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,24,2010-04-26 12:16:00,1.25,13911,United Kingdom,30.0,2010,4,2010-04,0,12,
505854,21363,HOME SMALL WOOD LETTERS,1,2010-04-26 12:51:00,4.95,14563,United Kingdom,4.95,2010,4,2010-04,0,12,
505854,22244,"HOOK, 3 HANGER ,MAGIC GARDEN",1,2010-04-26 12:51:00,1.95,14563,United Kingdom,1.95,2010,4,2010-04,0,12,
505883,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,12,2010-04-26 13:53:00,1.45,12471,Germany,17.4,2010,4,2010-04,0,13,
505883,22472,TV DINNER TRAY DOLLY GIRL,9,2010-04-26 13:53:00,4.95,12471,Germany,44.550000000000004,2010,4,2010-04,0,13,
505886,21181,PLEASE ONE PERSON METAL SIGN,1,2010-04-26 14:08:00,2.1,15311,United Kingdom,2.1,2010,4,2010-04,0,14,
505962,22174,PHOTO CUBE,1,2010-04-26 15:17:00,1.65,17841,United Kingdom,1.65,2010,4,2010-04,0,15,
505969,85129C,BEADED CRYSTAL HEART BLUE SMALL,2,2010-04-26 16:36:00,1.25,17231,United Kingdom,2.5,2010,4,2010-04,0,16,
505969,21901,"KEY FOB , BACK DOOR ",3,2010-04-26 16:36:00,0.65,17231,United Kingdom,1.9500000000000002,2010,4,2010-04,0,16,
505970,22524,CHILDRENS GARDEN GLOVES BLUE,12,2010-04-26 16:49:00,1.25,12712,Germany,15.0,2010,4,2010-04,0,16,
505975,82552,WASHROOM METAL SIGN,12,2010-04-27 08:51:00,1.25,13037,United Kingdom,15.0,2010,4,2010-04,1,8,
505983,48138,DOOR MAT UNION FLAG,10,2010-04-27 09:34:00,6.35,13199,United Kingdom,63.5,2010,4,2010-04,1,9,
505996,21125,SET 6 FOOTBALL CELEBRATION CANDLES,2,2010-04-27 10:48:00,1.25,17348,United Kingdom,2.5,2010,4,2010-04,1,10,
505998,22617,BAKING SET SPACEBOY DESIGN,3,2010-04-27 10:51:00,4.95,15367,United Kingdom,14.850000000000001,2010,4,2010-04,1,10,
506025,72225C,LAVENDER SCENT CAKE CANDLE,48,2010-04-27 11:38:00,0.29,16543,United Kingdom,13.919999999999998,2010,4,2010-04,1,11,
506025,84884A,ANT WHITE WIRE HEART SPIRAL,5,2010-04-27 11:38:00,3.95,16543,United Kingdom,19.75,2010,4,2010-04,1,11,
506025,84459A,PINK METAL CHICKEN HEART ,12,2010-04-27 11:38:00,1.49,16543,United Kingdom,17.88,2010,4,2010-04,1,11,
506029,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,4,2010-04-27 11:40:00,2.95,16550,United Kingdom,11.8,2010,4,2010-04,1,11,
506047,22381,TOY TIDY PINK RETROSPOT  ,1,2010-04-27 11:48:00,2.1,16782,United Kingdom,2.1,2010,4,2010-04,1,11,
506070,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2010-04-27 11:54:00,1.95,17139,United Kingdom,19.5,2010,4,2010-04,1,11,
506080,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2010-04-27 11:58:00,6.35,17332,United Kingdom,6.35,2010,4,2010-04,1,11,
506091,85230B,CINNAMON SCENTED VOTIVE CANDLE,24,2010-04-27 12:12:00,0.29,15402,United Kingdom,6.959999999999999,2010,4,2010-04,1,12,
506100,20990,SPRING FLOWER CHOPSTICKS SET/5,2,2010-04-27 13:06:00,1.95,16749,United Kingdom,3.9,2010,4,2010-04,1,13,
506108,21470,FLOWER VINE RAFFIA FOOD COVER,6,2010-04-27 13:35:00,3.75,17063,United Kingdom,22.5,2010,4,2010-04,1,13,
506119,22537,MAGIC DRAWING SLATE DINOSAUR,48,2010-04-27 14:10:00,0.42,16267,United Kingdom,20.16,2010,4,2010-04,1,14,
506118,22230,JIGSAW TREE WITH WATERING CAN,12,2010-04-27 14:10:00,0.85,17709,United Kingdom,10.2,2010,4,2010-04,1,14,
506131,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2010-04-27 14:56:00,0.85,14211,United Kingdom,10.2,2010,4,2010-04,1,14,
506135,22617,BAKING SET SPACEBOY DESIGN,3,2010-04-27 15:21:00,4.95,15070,United Kingdom,14.850000000000001,2010,4,2010-04,1,15,
506137,21535,RED RETROSPOT SMALL MILK JUG,6,2010-04-27 15:31:00,2.55,13319,United Kingdom,15.299999999999999,2010,4,2010-04,1,15,
506140,22465,HANGING METAL STAR LANTERN,6,2010-04-27 16:15:00,1.65,15856,United Kingdom,9.899999999999999,2010,4,2010-04,1,16,
506140,79190B,RETRO PLASTIC POLKA TRAY,15,2010-04-27 16:15:00,0.42,15856,United Kingdom,6.3,2010,4,2010-04,1,16,
506154,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,6,2010-04-27 17:12:00,3.75,14471,United Kingdom,22.5,2010,4,2010-04,1,17,
506162,37446,MINI CAKE STAND WITH HANGING CAKES,8,2010-04-28 09:15:00,1.45,13081,United Kingdom,11.6,2010,4,2010-04,2,9,
506178,84665,SQUARE CHERRY BLOSSOM CABINET,12,2010-04-28 10:58:00,5.95,16841,United Kingdom,71.4,2010,4,2010-04,2,10,
506209,35810B,ENAMEL BLUE RIM COFFEE CONTAINER,6,2010-04-28 11:29:00,2.1,15791,United Kingdom,12.600000000000001,2010,4,2010-04,2,11,
506223,51014L,"FEATHER PEN,LIGHT PINK",12,2010-04-28 11:54:00,0.85,16461,United Kingdom,10.2,2010,4,2010-04,2,11,
506223,22494,EMERGENCY FIRST AID TIN ,3,2010-04-28 11:54:00,1.25,16461,United Kingdom,3.75,2010,4,2010-04,2,11,
506228,72800A,S/4 BLACK DINNER CANDLE SILVER FLOC,6,2010-04-28 12:15:00,2.55,13775,United Kingdom,15.299999999999999,2010,4,2010-04,2,12,
506228,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,1,2010-04-28 12:15:00,2.95,13775,United Kingdom,2.95,2010,4,2010-04,2,12,
506247,21206,STRAWBERRY HONEYCOMB  GARLAND ,1,2010-04-28 13:24:00,1.65,18049,United Kingdom,1.65,2010,4,2010-04,2,13,
506250,22381,TOY TIDY PINK RETROSPOT  ,10,2010-04-28 13:34:00,2.1,16327,United Kingdom,21.0,2010,4,2010-04,2,13,
506250,21384,IVORY HANGING DECORATION  BUTTERFLY,4,2010-04-28 13:34:00,0.85,16327,United Kingdom,3.4,2010,4,2010-04,2,13,
506254,22449,SILK PURSE RUSSIAN DOLL PINK,6,2010-04-28 13:59:00,3.35,12714,France,20.1,2010,4,2010-04,2,13,
506256,22569,FELTCRAFT CUSHION BUTTERFLY,8,2010-04-28 14:02:00,3.75,14233,United Kingdom,30.0,2010,4,2010-04,2,14,
506256,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",8,2010-04-28 14:02:00,4.95,14233,United Kingdom,39.6,2010,4,2010-04,2,14,
506266,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-04-28 14:58:00,0.55,16648,United Kingdom,13.200000000000001,2010,4,2010-04,2,14,
506276,22084,PAPER CHAIN KIT EMPIRE,6,2010-04-28 15:39:00,2.95,17581,United Kingdom,17.700000000000003,2010,4,2010-04,2,15,
506279,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2010-04-28 15:54:00,0.85,13976,United Kingdom,10.2,2010,4,2010-04,2,15,
506279,22495,SET OF 2 ROUND TINS CAMEMBERT ,6,2010-04-28 15:54:00,2.95,13976,United Kingdom,17.700000000000003,2010,4,2010-04,2,15,
506281,21540,DAIRY MAID BUTTER DISH,2,2010-04-28 16:17:00,4.25,14395,United Kingdom,8.5,2010,4,2010-04,2,16,
506283,21927,BLUE/CREAM STRIPE CUSHION COVER ,12,2010-04-28 16:26:00,1.25,14422,United Kingdom,15.0,2010,4,2010-04,2,16,
506287,21390,FILIGRIS HEART WITH BUTTERFLY,24,2010-04-29 08:43:00,1.25,13041,United Kingdom,30.0,2010,4,2010-04,3,8,
506289,21156,RED SPOTTY CHILDS APRON,8,2010-04-29 09:11:00,1.95,13758,United Kingdom,15.6,2010,4,2010-04,3,9,
506293,37495,FAIRY CAKE BIRTHDAY CANDLE SET,36,2010-04-29 09:42:00,2.95,13802,United Kingdom,106.2,2010,4,2010-04,3,9,
506308,21166,COOK WITH WINE METAL SIGN ,12,2010-04-29 10:54:00,1.95,14911,EIRE,23.4,2010,4,2010-04,3,10,
506312,22396,MAGNETS PACK OF 4 RETRO PHOTO,1,2010-04-29 11:10:00,1.25,17886,United Kingdom,1.25,2010,4,2010-04,3,11,
506344,85230G,ORANGE VOTIVE CANDLE,24,2010-04-29 11:48:00,0.29,17730,United Kingdom,6.959999999999999,2010,4,2010-04,3,11,
506361,21529,RED RETROSPOT TOASTRACK,6,2010-04-29 12:04:00,3.45,14961,United Kingdom,20.700000000000003,2010,4,2010-04,3,12,
506384,20682,RED SPOTTY CHILDS UMBRELLA,3,2010-04-29 12:37:00,3.25,14680,United Kingdom,9.75,2010,4,2010-04,3,12,
506386,22355,"CHARLOTTE BAG , SUKI DESIGN",10,2010-04-29 12:43:00,0.85,15203,United Kingdom,8.5,2010,4,2010-04,3,12,
506388,22052,VINTAGE CARAVAN GIFT WRAP,25,2010-04-29 12:51:00,0.42,16383,United Kingdom,10.5,2010,4,2010-04,3,12,
506388,20773,BLUE PAISLEY NOTEBOOK,2,2010-04-29 12:51:00,1.65,16383,United Kingdom,3.3,2010,4,2010-04,3,12,
506408,37501,TEA TIME TEA SET IN GIFT BOX,1,2010-04-29 13:50:00,6.95,15768,United Kingdom,6.95,2010,4,2010-04,3,13,
506428,21179,NO JUNK MAIL METAL SIGN,12,2010-04-29 15:27:00,1.25,15180,United Kingdom,15.0,2010,4,2010-04,3,15,
506435,22303,COFFEE MUG APPLES DESIGN,12,2010-04-29 15:34:00,2.55,12377,Switzerland,30.599999999999998,2010,4,2010-04,3,15,
506435,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2010-04-29 15:34:00,1.65,12377,Switzerland,19.799999999999997,2010,4,2010-04,3,15,
506435,22134,LADLE LOVE HEART RED ,12,2010-04-29 15:34:00,0.42,12377,Switzerland,5.04,2010,4,2010-04,3,15,
506442,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,1,2010-04-29 16:45:00,0.42,16520,United Kingdom,0.42,2010,4,2010-04,3,16,
506442,22549,PICTURE DOMINOES,3,2010-04-29 16:45:00,1.45,16520,United Kingdom,4.35,2010,4,2010-04,3,16,
506442,22533,MAGIC DRAWING SLATE BAKE A CAKE ,1,2010-04-29 16:45:00,0.42,16520,United Kingdom,0.42,2010,4,2010-04,3,16,
506446,21218,RED SPOTTY BISCUIT TIN,6,2010-04-29 17:11:00,3.75,12982,United Kingdom,22.5,2010,4,2010-04,3,17,
506456,22497,SET OF 2 TINS VINTAGE BATHROOM ,2,2010-04-29 19:08:00,4.25,15015,United Kingdom,8.5,2010,4,2010-04,3,19,
506459,21843,RED RETROSPOT CAKE STAND,1,2010-04-29 19:36:00,10.95,12915,United Kingdom,10.95,2010,4,2010-04,3,19,
506459,47559B,TEA TIME OVEN GLOVE,10,2010-04-29 19:36:00,1.25,12915,United Kingdom,12.5,2010,4,2010-04,3,19,
506460,22417,PACK OF 60 SPACEBOY CAKE CASES,4,2010-04-29 20:04:00,0.55,15861,United Kingdom,2.2,2010,4,2010-04,3,20,
506460,20677,PINK SPOTTY BOWL,3,2010-04-29 20:04:00,1.25,15861,United Kingdom,3.75,2010,4,2010-04,3,20,
506460,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,3,2010-04-29 20:04:00,1.45,15861,United Kingdom,4.35,2010,4,2010-04,3,20,
506463,22080,RIBBON REEL SPOTS DESIGN ,10,2010-04-30 07:58:00,1.65,16258,United Kingdom,16.5,2010,4,2010-04,4,7,
506463,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,12,2010-04-30 07:58:00,1.25,16258,United Kingdom,15.0,2010,4,2010-04,4,7,
506487,22244,"HOOK, 3 HANGER ,MAGIC GARDEN",12,2010-04-30 10:44:00,1.95,12806,Netherlands,23.4,2010,4,2010-04,4,10,
506556,90214E,"LETTER ""E"" BLING KEY RING",1,2010-04-30 11:28:00,1.25,14994,United Kingdom,1.25,2010,4,2010-04,4,11,
506560,84949,SILVER HANGING T-LIGHT HOLDER,6,2010-04-30 11:57:00,1.65,15819,United Kingdom,9.899999999999999,2010,4,2010-04,4,11,
506566,20727,LUNCH BAG  BLACK SKULL.,10,2010-04-30 12:46:00,1.65,14648,United Kingdom,16.5,2010,4,2010-04,4,12,
506566,22163,HEART STRING MEMO HOLDER HANGING,12,2010-04-30 12:46:00,2.95,14648,United Kingdom,35.400000000000006,2010,4,2010-04,4,12,
506572,22498,WOODEN REGATTA BUNTING,3,2010-04-30 13:10:00,5.95,16374,United Kingdom,17.85,2010,4,2010-04,4,13,
506572,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2010-04-30 13:10:00,0.65,16374,United Kingdom,5.2,2010,4,2010-04,4,13,
506573,20658,RED SPOTTY LUGGAGE TAG,1,2010-04-30 13:18:00,1.25,15984,United Kingdom,1.25,2010,4,2010-04,4,13,
506579,22386,JUMBO BAG PINK WITH WHITE SPOTS,40,2010-04-30 14:01:00,1.95,12374,Austria,78.0,2010,4,2010-04,4,14,
506579,20718,RED SPOTTY SHOPPER BAG,40,2010-04-30 14:01:00,1.25,12374,Austria,50.0,2010,4,2010-04,4,14,
506600,21100,CHARLIE AND LOLA CHARLOTTE BAG,1,2010-04-30 14:43:00,1.65,16792,United Kingdom,1.65,2010,4,2010-04,4,14,
506673,85040A,S/4 PINK FLOWER CANDLES IN BOWL,4,2010-04-30 17:33:00,1.65,17602,United Kingdom,6.6,2010,4,2010-04,4,17,
506681,21077,SET/20 WOODLAND PAPER NAPKINS ,12,2010-05-02 10:54:00,0.85,17519,United Kingdom,10.2,2010,5,2010-05,6,10,
506681,21121,SET/10 RED SPOTTY PARTY CANDLES,24,2010-05-02 10:54:00,1.25,17519,United Kingdom,30.0,2010,5,2010-05,6,10,
506689,21755,LOVE BUILDING BLOCK WORD,2,2010-05-02 11:56:00,5.95,15046,United Kingdom,11.9,2010,5,2010-05,6,11,
506705,47422,ASSORTED MONKEY SUCTION CUP HOOK,3,2010-05-02 14:28:00,0.42,17228,United Kingdom,1.26,2010,5,2010-05,6,14,
506707,21204,DAISIES  HONEYCOMB GARLAND ,12,2010-05-02 14:49:00,1.65,14156,EIRE,19.799999999999997,2010,5,2010-05,6,14,
506709,21867,PINK UNION JACK  LUGGAGE TAG,3,2010-05-02 15:10:00,1.25,15426,United Kingdom,3.75,2010,5,2010-05,6,15,
506709,21866,UNION JACK FLAG LUGGAGE TAG,3,2010-05-02 15:10:00,1.25,15426,United Kingdom,3.75,2010,5,2010-05,6,15,
506709,22197,SMALL POPCORN HOLDER,5,2010-05-02 15:10:00,0.85,15426,United Kingdom,4.25,2010,5,2010-05,6,15,
506709,21877,HOME SWEET HOME MUG,3,2010-05-02 15:10:00,1.25,15426,United Kingdom,3.75,2010,5,2010-05,6,15,
506715,21136,PAINTED METAL PEARS ASSORTED,16,2010-05-02 15:48:00,1.69,13113,United Kingdom,27.04,2010,5,2010-05,6,15,
506715,85099B,RED RETROSPOT JUMBO BAG ,5,2010-05-02 15:48:00,1.95,13113,United Kingdom,9.75,2010,5,2010-05,6,15,
506716,20711,JUMBO BAG TOYS ,1,2010-05-02 16:02:00,1.95,17555,United Kingdom,1.95,2010,5,2010-05,6,16,
506730,90013C,GREEN VINTAGE EARRINGS ,4,2010-05-04 10:10:00,3.75,14911,EIRE,15.0,2010,5,2010-05,1,10,
506794,21452,TOADSTOOL MONEY BOX,6,2010-05-04 12:22:00,2.95,13143,United Kingdom,17.700000000000003,2010,5,2010-05,1,12,
506831,22048,BIRTHDAY BANQUET GIFT WRAP,25,2010-05-04 13:31:00,0.42,16145,United Kingdom,10.5,2010,5,2010-05,1,13,
506831,22084,PAPER CHAIN KIT EMPIRE,6,2010-05-04 13:31:00,2.95,16145,United Kingdom,17.700000000000003,2010,5,2010-05,1,13,
506834,21533,RETRO SPOT LARGE MILK JUG,6,2010-05-04 13:43:00,4.95,16450,United Kingdom,29.700000000000003,2010,5,2010-05,1,13,
506840,20975,12 PENCILS SMALL TUBE RED SPOTTY,24,2010-05-04 13:59:00,0.65,12725,Italy,15.600000000000001,2010,5,2010-05,1,13,
506842,22050,PINK PAISLEY ROSE GIFT WRAP,25,2010-05-04 14:07:00,0.42,16938,United Kingdom,10.5,2010,5,2010-05,1,14,
506860,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2010-05-04 14:51:00,0.65,18163,United Kingdom,20.8,2010,5,2010-05,1,14,
506861,15056N,EDWARDIAN PARASOL NATURAL,6,2010-05-04 14:57:00,5.95,14962,United Kingdom,35.7,2010,5,2010-05,1,14,
506889,22479,DAISY GARDEN MARKER,20,2010-05-05 08:53:00,1.25,15590,United Kingdom,25.0,2010,5,2010-05,2,8,
506895,22081,RIBBON REEL FLORA + FAUNA ,10,2010-05-05 09:04:00,1.65,15590,United Kingdom,16.5,2010,5,2010-05,2,9,
506895,85049H,URBAN BLACK RIBBONS ,12,2010-05-05 09:04:00,1.25,15590,United Kingdom,15.0,2010,5,2010-05,2,9,
506900,21907,I'M ON HOLIDAY METAL SIGN,12,2010-05-05 09:43:00,2.1,14175,United Kingdom,25.200000000000003,2010,5,2010-05,2,9,
506900,21903,MAN FLU METAL SIGN,12,2010-05-05 09:43:00,2.1,14175,United Kingdom,25.200000000000003,2010,5,2010-05,2,9,
506905,22627,MINT KITCHEN SCALES,24,2010-05-05 10:29:00,7.65,14735,United Kingdom,183.60000000000002,2010,5,2010-05,2,10,
506906,22090,PAPER BUNTING RETRO SPOTS,6,2010-05-05 10:30:00,2.95,15513,United Kingdom,17.700000000000003,2010,5,2010-05,2,10,
506920,47590B,PINK HAPPY BIRTHDAY BUNTING,6,2010-05-05 10:53:00,5.45,16124,United Kingdom,32.7,2010,5,2010-05,2,10,
506954,22456,NATURAL SLATE CHALKBOARD LARGE ,6,2010-05-05 11:43:00,4.95,17819,United Kingdom,29.700000000000003,2010,5,2010-05,2,11,
506956,22386,JUMBO BAG PINK WITH WHITE SPOTS,3,2010-05-05 11:51:00,1.95,16415,United Kingdom,5.85,2010,5,2010-05,2,11,
506956,21902,"KEY FOB , FRONT  DOOR ",2,2010-05-05 11:51:00,0.65,16415,United Kingdom,1.3,2010,5,2010-05,2,11,
506965,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-05-05 12:31:00,0.55,14936,Channel Islands,13.200000000000001,2010,5,2010-05,2,12,
506965,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2010-05-05 12:31:00,0.55,14936,Channel Islands,13.200000000000001,2010,5,2010-05,2,12,
506976,21827,EIGHT PIECE CREEPY CRAWLIE SET,20,2010-05-05 12:55:00,1.25,18041,United Kingdom,25.0,2010,5,2010-05,2,12,
506976,84985A,SET OF 72 GREEN PAPER DOILIES,3,2010-05-05 12:55:00,1.45,18041,United Kingdom,4.35,2010,5,2010-05,2,12,
506981,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-05-05 13:14:00,2.55,14680,United Kingdom,81.6,2010,5,2010-05,2,13,
506992,21931,JUMBO STORAGE BAG SUKI,2,2010-05-05 13:50:00,1.95,15023,United Kingdom,3.9,2010,5,2010-05,2,13,
506992,22131,FOOD CONTAINER SET 3 LOVE HEART ,2,2010-05-05 13:50:00,1.95,15023,United Kingdom,3.9,2010,5,2010-05,2,13,
507000,22625,RED KITCHEN SCALES,2,2010-05-05 14:09:00,8.5,16746,United Kingdom,17.0,2010,5,2010-05,2,14,
507051,47592A,CAROUSEL DES CHILD'S OVERALL,18,2010-05-06 09:09:00,2.1,12583,France,37.800000000000004,2010,5,2010-05,3,9,
507054,22605,WOODEN CROQUET GARDEN SET,2,2010-05-06 09:58:00,12.75,17002,United Kingdom,25.5,2010,5,2010-05,3,9,
507063,21524,DOOR MAT SPOTTY HOME SWEET HOME,2,2010-05-06 10:28:00,7.49,17469,United Kingdom,14.98,2010,5,2010-05,3,10,
507120,84795D,SEASIDE STRIPE HAMMOCK,2,2010-05-06 11:44:00,7.95,12972,United Kingdom,15.9,2010,5,2010-05,3,11,
507124,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,2010-05-06 11:58:00,1.25,16710,United Kingdom,7.5,2010,5,2010-05,3,11,
507129,22498,WOODEN REGATTA BUNTING,1,2010-05-06 12:15:00,5.95,15860,United Kingdom,5.95,2010,5,2010-05,3,12,
507130,21231,SWEETHEART CERAMIC TRINKET BOX,12,2010-05-06 12:23:00,1.25,12523,France,15.0,2010,5,2010-05,3,12,
507133,84688,BEACH HUT DESIGN BLACKBOARD,1,2010-05-06 12:29:00,4.25,14461,United Kingdom,4.25,2010,5,2010-05,3,12,
507150,20718,RED SPOTTY SHOPPER BAG,10,2010-05-06 13:13:00,1.25,13175,United Kingdom,12.5,2010,5,2010-05,3,13,
507152,79321,CHILLI LIGHTS,4,2010-05-06 13:21:00,4.95,17739,United Kingdom,19.8,2010,5,2010-05,3,13,
507156,47566,PARTY BUNTING,5,2010-05-06 13:41:00,4.65,12682,France,23.25,2010,5,2010-05,3,13,
507157,21900,"KEY FOB , SHED",3,2010-05-06 13:44:00,0.65,16814,United Kingdom,1.9500000000000002,2010,5,2010-05,3,13,
507157,21899,"KEY FOB , GARAGE DESIGN",1,2010-05-06 13:44:00,0.65,16814,United Kingdom,0.65,2010,5,2010-05,3,13,
507180,21621,VINTAGE UNION JACK BUNTING,2,2010-05-06 15:26:00,8.5,15768,United Kingdom,17.0,2010,5,2010-05,3,15,
507193,21153,RED SPOTTY TABLECLOTH ,2,2010-05-06 16:21:00,10.65,16843,United Kingdom,21.3,2010,5,2010-05,3,16,
507210,16236,KITTY PENCIL ERASERS,56,2010-05-06 17:22:00,0.21,14156,EIRE,11.76,2010,5,2010-05,3,17,
507210,21204,DAISIES  HONEYCOMB GARLAND ,6,2010-05-06 17:22:00,1.65,14156,EIRE,9.899999999999999,2010,5,2010-05,3,17,
507213,22358,KINGS CHOICE TEA CADDY ,6,2010-05-06 17:55:00,2.95,13974,United Kingdom,17.700000000000003,2010,5,2010-05,3,17,
507218,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,6,2010-05-06 19:08:00,0.85,14713,United Kingdom,5.1,2010,5,2010-05,3,19,
507227,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-05-06 19:49:00,2.55,15955,United Kingdom,15.299999999999999,2010,5,2010-05,3,19,
507233,21985,PACK OF 12 HEARTS DESIGN TISSUES ,48,2010-05-07 08:50:00,0.29,14316,United Kingdom,13.919999999999998,2010,5,2010-05,4,8,
507235,21577,SAVE THE PLANET COTTON TOTE BAG,12,2010-05-07 09:04:00,1.75,14298,United Kingdom,21.0,2010,5,2010-05,4,9,
507235,85230E,STRAWBRY SCENTED VOTIVE CANDLE,72,2010-05-07 09:04:00,0.21,14298,United Kingdom,15.12,2010,5,2010-05,4,9,
507235,21539,RED RETROSPOT BUTTER DISH,6,2010-05-07 09:04:00,4.25,14298,United Kingdom,25.5,2010,5,2010-05,4,9,
507235,22385,JUMBO BAG SPACEBOY DESIGN,20,2010-05-07 09:04:00,1.65,14298,United Kingdom,33.0,2010,5,2010-05,4,9,
507237,22421,LIPSTICK PEN FUSCHIA,12,2010-05-07 09:21:00,0.42,15423,United Kingdom,5.04,2010,5,2010-05,4,9,
507252,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2010-05-07 11:35:00,1.65,12681,France,39.599999999999994,2010,5,2010-05,4,11,
507261,47590B,PINK HAPPY BIRTHDAY BUNTING,2,2010-05-07 12:20:00,5.45,12872,United Kingdom,10.9,2010,5,2010-05,4,12,
507289,22361,GLASS JAR DAISY FRESH COTTON WOOL,2,2010-05-07 14:02:00,2.95,14535,United Kingdom,5.9,2010,5,2010-05,4,14,
507290,85041,SET/4 PINK ORCHID CANDLES IN BOWL,3,2010-05-07 14:10:00,1.65,14814,United Kingdom,4.949999999999999,2010,5,2010-05,4,14,
507290,21232,STRAWBERRY CERAMIC TRINKET BOX,8,2010-05-07 14:10:00,1.25,14814,United Kingdom,10.0,2010,5,2010-05,4,14,
507290,22435,SET OF 9 HEART SHAPED BALLOONS,2,2010-05-07 14:10:00,1.25,14814,United Kingdom,2.5,2010,5,2010-05,4,14,
507291,22510,DOORSTOP RUSSIAN DOLL GINGHAM,1,2010-05-07 14:13:00,3.75,17609,United Kingdom,3.75,2010,5,2010-05,4,14,
507359,22520,CHILDS GARDEN TROWEL BLUE ,12,2010-05-07 15:33:00,0.85,17028,United Kingdom,10.2,2010,5,2010-05,4,15,
507374,40018E,TEA TIME PAPER LANTERNS,3,2010-05-09 11:13:00,1.95,17920,United Kingdom,5.85,2010,5,2010-05,6,11,
507376,20952,PORCELAIN CHERUB BELL SMALL,1,2010-05-09 11:29:00,0.42,13979,United Kingdom,0.42,2010,5,2010-05,6,11,
507376,22083,PAPER CHAIN KIT RETRO SPOT,1,2010-05-09 11:29:00,2.95,13979,United Kingdom,2.95,2010,5,2010-05,6,11,
507377,21870,I CAN ONLY PLEASE ONE PERSON MUG,6,2010-05-09 11:35:00,1.25,13571,United Kingdom,7.5,2010,5,2010-05,6,11,
507380,21448,12 DAISY PEGS IN WOOD BOX,1,2010-05-09 11:40:00,1.65,13838,United Kingdom,1.65,2010,5,2010-05,6,11,
507385,22623,BOX OF VINTAGE JIGSAW BLOCKS ,2,2010-05-09 12:05:00,4.95,17332,United Kingdom,9.9,2010,5,2010-05,6,12,
